case_name,method,lambda_gain,final_rmse_all,final_rmse_inlier,final_fitness,final_rotation_error_deg,final_translation_error,final_alignment_error,mean_alignment_error,iae_alignment,ise_alignment,tv_translation_update,tv_rotation_update,mean_selected_correspondences,mean_predicted_weight
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,mlp_weighted_icp,1.0,0.08608703009426265,0.03282958697455434,0.5092387287509239,1.046125898390861,0.011188450861820517,0.10773673993999178,0.12645132508412335,3.287734452187207,0.4297805884173887,0.018236301002581577,1.7343832785041522,1298.3461538461538,0.21726703267005607
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,unweighted_icp,0.1,0.08044510539666007,0.0355433610977371,0.43385070214338506,4.010996384016232,0.051196627902594556,0.17175169713941696,0.17812525145013636,4.631256537703545,0.8256425243058868,0.002649977626536653,0.20642993867116205,1309.9615384615386,0.20259256611337284
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,unweighted_icp,0.2,0.07835726957372471,0.03492448262171695,0.450849963045085,3.638555440076432,0.05140394369462657,0.1661467676691156,0.17368169389250868,4.5157240412052255,0.7852991363798064,0.005950392487961356,0.4542870191933227,1312.576923076923,0.20339661637284864
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,unweighted_icp,0.4,0.07715286307378591,0.034070772527585995,0.48410938654841096,3.2844092955712827,0.0498347674199409,0.15983172344943963,0.16809219118612678,4.3703969708392965,0.7362244138129062,0.012693745487718929,1.009176433465143,1315.1538461538462,0.20640783733228402
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,unweighted_icp,0.75,0.07706894883268577,0.03437436356147234,0.49371766444937176,3.192119923039961,0.04878316582786112,0.15777331389094648,0.16384498457559327,4.259969598965425,0.6996364196065568,0.025267656586475548,1.9777316858123375,1316.1923076923076,0.20829416594719913
real_20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,unweighted_icp,1.0,0.07710439784016564,0.034533652581155413,0.4959349593495935,3.1966279157787603,0.04799279933771797,0.1570634763356712,0.16240957855936486,4.222649042543487,0.6873774940716862,0.033828098602428296,2.7431306935681325,1316.3461538461538,0.208393246175555
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,0.1,0.29287215137182093,0.035968404534781666,0.1130820399113082,3.8371457037117946,0.03932642181063664,0.3705700302195756,0.38259583543691367,9.947491721359755,3.8077010507944977,0.0017938410848278678,0.11213161891828613,565.4230769230769,0.06876516553968452
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,0.2,0.29051637073416664,0.0356816054515754,0.12416851441241686,2.9314327287107886,0.04165198592955278,0.3614826839508273,0.37401541609557576,9.72440081848497,3.6402540282583398,0.004207215847919294,0.2723367928113887,569.5769230769231,0.06930977017381997
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,0.4,0.28797494304841786,0.03517827106382807,0.1345158906134516,2.277394366187157,0.05421579645003113,0.36496468316032055,0.36842480564550384,9.5790449467831,3.5318539811710967,0.009564443778404862,0.6353869370911945,573.7307692307693,0.0706726982035273
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,0.75,0.28619981891368756,0.035457254272894714,0.1419068736141907,2.8513189441540385,0.06507737823055725,0.37979038658578523,0.3706224012420161,9.636182432292419,3.5733828549118085,0.018406215760203206,1.304013566111395,578.3461538461538,0.07236485455512025
