iteration,tau,acceptance_ratio,mean_residual,mean_label_distance,residual_error,acceptance_error,control_error,tp,fp,fn,tn,precision,recall,f1,sample_id,scenario,lambda_filter
1,0.5107842405997346,0.2742935906271537,0.04549535772686658,0.06539522017893641,0.00549535772686658,0.0,0.00549535772686658,288,110,338,715,0.7236180904522613,0.46006389776357826,0.5625,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
2,0.5217749560534678,0.2556857339765679,0.045325812538190506,0.06436766104050975,0.005325812538190505,0.0,0.005325812538190505,273,98,353,727,0.7358490566037735,0.43610223642172524,0.5476429287863591,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
3,0.5324265811298488,0.2370778773259821,0.04483023086045174,0.06399028160031048,0.0048302308604517424,0.0,0.0048302308604517424,257,87,369,738,0.747093023255814,0.41054313099041534,0.529896907216495,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
4,0.5420870428507523,0.22260509993108202,0.04455201104061919,0.06370305233601566,0.00455201104061919,0.0,0.00455201104061919,242,81,384,744,0.7492260061919505,0.3865814696485623,0.5100105374077977,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
5,0.5511910649319907,0.20813232253618194,0.04468536773653799,0.06310687551532679,0.004685367736537986,0.0,0.004685367736537986,226,76,400,749,0.7483443708609272,0.3610223642172524,0.4870689655172414,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
6,0.5605618004050666,0.19848380427291523,0.04475118496104023,0.062335928754799416,0.004751184961040232,0.0015161957270847792,0.006267380688125011,219,69,407,756,0.7604166666666666,0.3498402555910543,0.47921225382932164,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
7,0.5693060724636048,0.18332184700206755,0.04503965980111739,0.061597459143885744,0.00503965980111739,0.01667815299793246,0.02171781279904985,206,60,420,765,0.7744360902255639,0.329073482428115,0.4618834080717488,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
8,0.5710463155668734,0.18125430737422468,0.0451941191284097,0.061468682473192926,0.005194119128409697,0.01874569262577533,0.023939811754185025,204,59,422,766,0.7756653992395437,0.3258785942492013,0.45894263217097864,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
9,0.5720617075108051,0.17918676774638181,0.044872341082768996,0.061381652349452545,0.004872341082768995,0.020813232253618197,0.025685573336387192,202,58,424,767,0.7769230769230769,0.3226837060702875,0.455981941309255,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
10,0.571399773549534,0.17987594762232942,0.044800048740825604,0.06134029358613603,0.0048000487408256035,0.020124052377670593,0.024924101118496196,203,58,423,767,0.7777777777777778,0.3242811501597444,0.45772266065388956,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
11,0.5709378448423499,0.18125430737422468,0.0451941191284097,0.061468682473192926,0.005194119128409697,0.01874569262577533,0.023939811754185025,204,59,422,766,0.7756653992395437,0.3258785942492013,0.45894263217097864,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
12,0.5719532367862816,0.17987594762232942,0.044800048740825604,0.06134029358613603,0.0048000487408256035,0.020124052377670593,0.024924101118496196,203,58,423,767,0.7777777777777778,0.3242811501597444,0.45772266065388956,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
13,0.5714913080790975,0.17987594762232942,0.044800048740825604,0.06134029358613603,0.0048000487408256035,0.020124052377670593,0.024924101118496196,203,58,423,767,0.7777777777777778,0.3242811501597444,0.45772266065388956,boxes_cylinder_scene_change_hard_mixed,scene_change,1.0
0,0.5,0.2980364656381487,0.05360037265390008,0.065167699001513,0.01360037265390008,0.0,0.01360037265390008,273,152,259,742,0.6423529411764706,0.5131578947368421,0.5705329153605015,boxes_cylinder_scene_change_medium_2,scene_change,1.0
1,0.5272007453078001,0.26718092566619916,0.054974026118295986,0.06400529630379798,0.014974026118295986,0.0,0.014974026118295986,246,135,286,759,0.6456692913385826,0.462406015037594,0.538882803943045,boxes_cylinder_scene_change_medium_2,scene_change,1.0
2,0.5571487975443921,0.23071528751753156,0.05637001712223781,0.062119428800310454,0.01637001712223781,0.0,0.01637001712223781,221,108,311,786,0.6717325227963525,0.41541353383458646,0.5133565621370499,boxes_cylinder_scene_change_medium_2,scene_change,1.0
3,0.5898888317888676,0.1935483870967742,0.05758842080325997,0.06076056253351447,0.017588420803259966,0.006451612903225823,0.02404003370648579,189,87,343,807,0.6847826086956522,0.35526315789473684,0.4678217821782178,boxes_cylinder_scene_change_medium_2,scene_change,1.0
4,0.6218398669437747,0.1640953716690042,0.05877990060458487,0.05875665071082776,0.01877990060458487,0.03590462833099581,0.05468452893558068,163,71,369,823,0.6965811965811965,0.30639097744360905,0.4255874673629243,boxes_cylinder_scene_change_medium_2,scene_change,1.0
5,0.6414473539874466,0.14656381486676018,0.05875391980480862,0.057525141344096656,0.018753919804808616,0.05343618513323983,0.07219010493804845,150,59,382,835,0.7177033492822966,0.2819548872180451,0.40485829959514175,boxes_cylinder_scene_change_medium_2,scene_change,1.0
6,0.6522371010304439,0.13253856942496495,0.05991811227743058,0.05564503615986886,0.01991811227743058,0.06746143057503506,0.08737954285246564,140,49,392,845,0.7407407407407407,0.2631578947368421,0.3883495145631068,boxes_cylinder_scene_change_medium_2,scene_change,1.0
7,0.6583426102977875,0.12692847124824685,0.05989719346320164,0.055597791444704614,0.019897193463201637,0.07307152875175316,0.0929687222149548,134,47,398,847,0.7403314917127072,0.2518796992481203,0.3758765778401122,boxes_cylinder_scene_change_medium_2,scene_change,1.0
8,0.6616012328483142,0.12342215988779803,0.06025302174699705,0.05467734470768291,0.02025302174699705,0.07657784011220198,0.09683086185919904,132,44,400,850,0.75,0.24812030075187969,0.37288135593220334,boxes_cylinder_scene_change_medium_2,scene_change,1.0
9,0.6638183562862073,0.1185133239831697,0.06081007299527846,0.054905304187425376,0.020810072995278456,0.08148667601683031,0.10229674901210876,126,43,406,851,0.7455621301775148,0.23684210526315788,0.3594864479315264,boxes_cylinder_scene_change_medium_2,scene_change,1.0
10,0.6646951642683491,0.11781206171107994,0.06070245414004362,0.05486267522427654,0.020702454140043618,0.08218793828892007,0.1028903924289637,125,43,407,851,0.7440476190476191,0.2349624060150376,0.35714285714285715,boxes_cylinder_scene_change_medium_2,scene_change,1.0
11,0.6650061034039763,0.11781206171107994,0.06070245414004362,0.05486267522427654,0.020702454140043618,0.08218793828892007,0.1028903924289637,125,43,407,851,0.7440476190476191,0.2349624060150376,0.35714285714285715,boxes_cylinder_scene_change_medium_2,scene_change,1.0
0,0.5,0.46787709497206703,0.024113540462280005,0.04116364609149197,0.0,0.0,0.0,614,56,492,270,0.9164179104477612,0.5551537070524413,0.6914414414414415,boxes_cylinder_scene_change_medium_3,scene_change,1.0
1,0.5,0.46787709497206703,0.024113540462280005,0.04116364609149197,0.0,0.0,0.0,614,56,492,270,0.9164179104477612,0.5551537070524413,0.6914414414414415,boxes_cylinder_scene_change_medium_3,scene_change,1.0
0,0.5,0.414,0.046967980914869534,0.0693356129360616,0.006967980914869533,0.0,0.006967980914869533,379,242,273,606,0.6103059581320451,0.5812883435582822,0.5954438334642577,boxes_cylinder_static_noise_hard_mixed,static_noise,1.0
1,0.5139359618297391,0.38866666666666666,0.04741467181747475,0.06849669768173777,0.007414671817474752,0.0,0.007414671817474752,364,219,288,629,0.6243567753001715,0.558282208588957,0.5894736842105263,boxes_cylinder_static_noise_hard_mixed,static_noise,1.0
2,0.5287653054646886,0.36533333333333334,0.04791949364940611,0.06777918390286376,0.007919493649406112,0.0,0.007919493649406112,352,196,300,652,0.6423357664233577,0.5398773006134969,0.5866666666666666,boxes_cylinder_static_noise_hard_mixed,static_noise,1.0
3,0.5446042927635009,0.3373333333333333,0.04771493349683512,0.0667752297967211,0.007714933496835122,0.0,0.007714933496835122,330,176,322,672,0.6521739130434783,0.5061349693251533,0.5699481865284974,boxes_cylinder_static_noise_hard_mixed,static_noise,1.0
4,0.5600341597571711,0.3253333333333333,0.04778852368162485,0.0664573681264314,0.007788523681624852,0.0,0.007788523681624852,319,169,333,679,0.6536885245901639,0.4892638036809816,0.5596491228070175,boxes_cylinder_static_noise_hard_mixed,static_noise,1.0
0,0.5,0.39,0.04938230378597167,0.0760999073720285,0.009382303785971671,0.0,0.009382303785971671,327,258,210,705,0.558974358974359,0.6089385474860335,0.5828877005347594,boxes_cylinder_static_noise_medium_2,static_noise,1.0
1,0.5187646075719433,0.362,0.04960660197319715,0.07551597481846717,0.009606601973197147,0.0,0.009606601973197147,307,236,230,727,0.565377532228361,0.5716945996275605,0.5685185185185185,boxes_cylinder_static_noise_medium_2,static_noise,1.0
2,0.5379778115183376,0.3273333333333333,0.05047195665715888,0.07468017142246829,0.01047195665715888,0.0,0.01047195665715888,285,206,252,757,0.5804480651731161,0.5307262569832403,0.5544747081712063,boxes_cylinder_static_noise_medium_2,static_noise,1.0
3,0.5589217248326553,0.2886666666666667,0.05063223802032983,0.07367709675793244,0.01063223802032983,0.0,0.01063223802032983,258,175,279,788,0.5958429561200924,0.48044692737430167,0.5319587628865979,boxes_cylinder_static_noise_medium_2,static_noise,1.0
4,0.580186200873315,0.254,0.05115814297492815,0.07247513632742636,0.011158142974928148,0.0,0.011158142974928148,234,147,303,816,0.6141732283464567,0.43575418994413406,0.5098039215686274,boxes_cylinder_static_noise_medium_2,static_noise,1.0
5,0.6025024868231712,0.22333333333333333,0.05162845563612455,0.07203599768735429,0.011628455636124552,0.0,0.011628455636124552,209,126,328,837,0.6238805970149254,0.3891992551210428,0.4793577981651375,boxes_cylinder_static_noise_medium_2,static_noise,1.0
6,0.6257593980954204,0.19533333333333333,0.05312527155882083,0.07013734720906377,0.01312527155882083,0.00466666666666668,0.01779193822548751,192,101,345,862,0.6552901023890785,0.3575418994413408,0.4626506024096385,boxes_cylinder_static_noise_medium_2,static_noise,1.0
7,0.6496766078797287,0.15866666666666668,0.05429219047964539,0.06862017321465193,0.01429219047964539,0.04133333333333333,0.05562552381297872,157,81,380,882,0.6596638655462185,0.29236499068901306,0.4051612903225807,boxes_cylinder_static_noise_medium_2,static_noise,1.0
8,0.6575943221723528,0.15066666666666667,0.054143113171287095,0.06875092633155093,0.014143113171287094,0.04933333333333334,0.06347644650462043,147,79,390,884,0.6504424778761062,0.2737430167597765,0.38532110091743116,boxes_cylinder_static_noise_medium_2,static_noise,1.0
9,0.6612138818482604,0.14333333333333334,0.05433189231115844,0.068054424695685,0.014331892311158438,0.05666666666666667,0.07099855897782512,142,73,395,890,0.6604651162790698,0.2644320297951583,0.3776595744680851,boxes_cylinder_static_noise_medium_2,static_noise,1.0
10,0.6615443331372439,0.14333333333333334,0.05433189231115844,0.068054424695685,0.014331892311158438,0.05666666666666667,0.07099855897782512,142,73,395,890,0.6604651162790698,0.2644320297951583,0.3776595744680851,boxes_cylinder_static_noise_medium_2,static_noise,1.0
0,0.5,0.4013333333333333,0.049621784734043405,0.07565921239846025,0.009621784734043404,0.0,0.009621784734043404,339,263,200,698,0.5631229235880398,0.6289424860853432,0.5942156003505696,boxes_cylinder_static_noise_medium_3,static_noise,1.0
1,0.5192435694680868,0.37666666666666665,0.04937754493164062,0.07488490850759492,0.00937754493164062,0.0,0.00937754493164062,323,242,216,719,0.5716814159292035,0.5992578849721707,0.5851449275362319,boxes_cylinder_static_noise_medium_3,static_noise,1.0
2,0.537998659331368,0.34933333333333333,0.0492460551960056,0.07425481631421345,0.009246055196005597,0.0,0.009246055196005597,302,222,237,739,0.5763358778625954,0.5602968460111317,0.5682031984948259,boxes_cylinder_static_noise_medium_3,static_noise,1.0
3,0.5564907697233792,0.32466666666666666,0.049295793690373825,0.07361664890925677,0.009295793690373824,0.0,0.009295793690373824,284,203,255,758,0.5831622176591376,0.5269016697588126,0.5536062378167642,boxes_cylinder_static_noise_medium_3,static_noise,1.0
0,0.5,0.142,0.07618254222481048,0.10159408133121327,0.03618254222481048,0.058000000000000024,0.09418254222481051,60,153,138,1149,0.28169014084507044,0.30303030303030304,0.29197080291970806,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
1,0.543365084449621,0.09666666666666666,0.07805925928658809,0.10015534723082503,0.03805925928658809,0.10333333333333335,0.14139259261992143,40,105,158,1197,0.27586206896551724,0.20202020202020202,0.23323615160349856,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
2,0.5678169363561305,0.082,0.07854794390893968,0.09973042837122473,0.03854794390893968,0.11800000000000001,0.1565479439089397,33,90,165,1212,0.2682926829268293,0.16666666666666666,0.20560747663551404,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
3,0.5859128241740099,0.074,0.07951557074282466,0.10016577794819914,0.039515570742824656,0.126,0.16551557074282466,29,82,169,1220,0.26126126126126126,0.14646464646464646,0.1877022653721683,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
4,0.6019439656596592,0.06733333333333333,0.07942292338535699,0.09921564047118715,0.03942292338535699,0.13266666666666668,0.17208959005202368,27,74,171,1228,0.26732673267326734,0.13636363636363635,0.18060200668896323,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
5,0.6144564790970399,0.059333333333333335,0.08091181433005945,0.09939417739838884,0.04091181433005945,0.14066666666666666,0.1815784809967261,23,66,175,1236,0.25842696629213485,0.11616161616161616,0.1602787456445993,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
6,0.6259467744238255,0.056666666666666664,0.0827345454855063,0.09819899586233324,0.042734545485506294,0.14333333333333334,0.18606787881883963,23,62,175,1240,0.27058823529411763,0.11616161616161616,0.1625441696113074,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
7,0.6397491987281714,0.048,0.0857509730710832,0.1001085725745495,0.0457509730710832,0.15200000000000002,0.19775097307108322,18,54,180,1248,0.25,0.09090909090909091,0.13333333333333333,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
8,0.6552511448703378,0.044,0.08593466422675504,0.10089486195103586,0.04593466422675504,0.15600000000000003,0.20193466422675507,16,50,182,1252,0.24242424242424243,0.08080808080808081,0.12121212121212122,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
9,0.6691204733238478,0.04,0.08652541992393352,0.10035237483981621,0.04652541992393352,0.16,0.20652541992393353,13,47,185,1255,0.21666666666666667,0.06565656565656566,0.10077519379844964,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
10,0.6821713131717149,0.037333333333333336,0.08773384646257786,0.09895612020583436,0.047733846462577854,0.16266666666666668,0.21040051312924454,13,43,185,1259,0.23214285714285715,0.06565656565656566,0.10236220472440945,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
11,0.6963056727635373,0.030666666666666665,0.0882148633402044,0.09900822132821277,0.048214863340204396,0.16933333333333334,0.21754819667353772,11,35,187,1267,0.2391304347826087,0.05555555555555555,0.09016393442622951,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
12,0.7080687327772794,0.028,0.0884747217756228,0.09759696017326182,0.048474721775622794,0.17200000000000001,0.2204747217756228,10,32,188,1270,0.23809523809523808,0.050505050505050504,0.08333333333333333,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
13,0.719018176328525,0.023333333333333334,0.09029067401108552,0.09330007759464362,0.05029067401108552,0.17666666666666667,0.2269573406777522,9,26,189,1276,0.2571428571428571,0.045454545454545456,0.07725321888412016,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
14,0.7312661910173628,0.019333333333333334,0.09201149931830392,0.09423144118900037,0.05201149931830392,0.18066666666666667,0.2326781659849706,7,22,191,1280,0.2413793103448276,0.03535353535353535,0.06167400881057269,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
15,0.7449558563206373,0.014666666666666666,0.0903111536186153,0.09693588001347381,0.0503111536186153,0.18533333333333335,0.23564448695194865,4,18,194,1284,0.18181818181818182,0.020202020202020204,0.03636363636363637,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
16,0.7529114968912013,0.013333333333333334,0.091782666397804,0.09279714984876909,0.051782666397803996,0.18666666666666668,0.23844933306447066,4,16,194,1286,0.2,0.020202020202020204,0.03669724770642203,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
17,0.763143496353476,0.009333333333333334,0.08827088445454719,0.08947974994583416,0.048270884454547185,0.19066666666666668,0.23893755112121387,4,10,194,1292,0.2857142857142857,0.020202020202020204,0.03773584905660377,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
18,0.764351931929237,0.009333333333333334,0.08827088445454719,0.08947974994583416,0.048270884454547185,0.19066666666666668,0.23893755112121387,4,10,194,1292,0.2857142857142857,0.020202020202020204,0.03773584905660377,boxes_cylinder_strong_noise_hard_mixed,strong_noise,1.0
